,year,month,day,hotel,adr,stays_in_weekend_nights,stays_in_week_nights,revenuePerOrder
33936,2016,04,7,City Hotel,90.00129781,0,2,180.00259562
33943,2016,04,7,Resort Hotel,37.36497822,0,1,37.36497822
33948,2016,04,7,Resort Hotel,34.70361684,0,1,34.70361684
33949,2016,04,7,City Hotel,86.27509423,0,1,86.27509423
33950,2016,04,7,City Hotel,88.56908731,0,1,88.56908731
33951,2016,04,7,City Hotel,98.08611155,0,1,98.08611155
33952,2016,04,7,City Hotel,97.75104868,0,1,97.75104868
33953,2016,04,7,City Hotel,52.77643789,0,1,52.77643789
33954,2016,04,7,City Hotel,73.4256661,0,1,73.4256661
33955,2016,04,7,City Hotel,115.5111592,0,1,115.5111592
33956,2016,04,7,City Hotel,92.49701095,0,1,92.49701095
33957,2016,04,7,City Hotel,76.64907782,0,1,76.64907782
33958,2016,04,7,Resort Hotel,38.26717437,0,1,38.26717437
33959,2016,04,7,City Hotel,99.27641807,0,1,99.27641807
33960,2016,04,7,City Hotel,89.87468273,2,5,629.12277911
33961,2016,04,7,City Hotel,109.1135277,0,1,109.1135277
33965,2016,04,7,City Hotel,104.8163284,0,1,104.8163284
33966,2016,04,7,City Hotel,93.07143816,0,1,93.07143816
33968,2016,04,7,City Hotel,94.67970389,0,1,94.67970389
33970,2016,04,7,Resort Hotel,42.30055289,0,1,42.30055289
33971,2016,04,7,City Hotel,92.81497973,0,1,92.81497973
33973,2016,04,7,City Hotel,84.95805081,0,2,169.91610162
33975,2016,04,7,City Hotel,171.9606294,0,2,343.9212588
33990,2016,04,7,Resort Hotel,12.06198758,2,5,84.43391306000001
33992,2016,04,7,City Hotel,93.14972805,0,3,279.44918414999995
33998,2016,04,7,Resort Hotel,72.38512289,2,5,506.69586023000005
34000,2016,04,7,Resort Hotel,68.37898367,2,6,547.03186936
34001,2016,04,7,Resort Hotel,54.91044748,2,6,439.28357984
34024,2016,04,8,Resort Hotel,115.1347998,2,6,921.0783984
34027,2016,04,8,Resort Hotel,-29.78811956,0,0,-0.0
34032,2016,04,8,Resort Hotel,59.00647677,2,2,236.02590708
34033,2016,04,8,City Hotel,69.51085477,1,2,208.53256431
34035,2016,04,8,City Hotel,128.74516640000002,2,2,514.9806656000001
34040,2016,04,8,Resort Hotel,25.11310307,2,5,175.79172149000001
34041,2016,04,8,Resort Hotel,58.56181466,2,5,409.93270262000004
34043,2016,04,8,City Hotel,97.42004071,0,1,97.42004071
34044,2016,04,8,Resort Hotel,4.659528119,2,5,32.616696833
34046,2016,04,8,City Hotel,73.57701608,2,2,294.30806432
34047,2016,04,8,City Hotel,122.2501404,2,2,489.0005616
34048,2016,04,8,City Hotel,81.00287091,2,2,324.01148364
34049,2016,04,8,Resort Hotel,54.24761117,2,5,379.73327818999996
34050,2016,04,8,City Hotel,86.78081661,2,2,347.12326644
34051,2016,04,8,City Hotel,118.789956,2,2,475.159824
34053,2016,04,8,City Hotel,51.35194591,0,1,51.35194591
34054,2016,04,8,City Hotel,105.95385209999999,2,2,423.81540839999997
34055,2016,04,8,City Hotel,105.52737830000001,0,1,105.52737830000001
34056,2016,04,8,City Hotel,104.2550202,0,1,104.2550202
34057,2016,04,8,City Hotel,80.69165637,0,2,161.38331274
34060,2016,04,8,City Hotel,134.43500690000002,2,2,537.7400276000001
34064,2016,04,8,City Hotel,60.61021264,2,3,303.0510632
34072,2016,04,8,City Hotel,9.091353758,0,1,9.091353758
34074,2016,04,8,City Hotel,51.19197172,0,2,102.38394344
34077,2016,04,8,City Hotel,126.174126,2,3,630.87063
34078,2016,04,8,City Hotel,185.03518640000001,2,2,740.1407456000001
34079,2016,04,8,City Hotel,87.51528465,0,2,175.0305693
34080,2016,04,8,Resort Hotel,4.799221984,2,5,33.594553888
34081,2016,04,8,City Hotel,91.85714152,2,2,367.42856608
34086,2016,04,8,City Hotel,180.9247431,2,2,723.6989724
34087,2016,04,8,Resort Hotel,39.48861278,2,5,276.42028946
34088,2016,04,8,City Hotel,96.35419959,0,1,96.35419959
34089,2016,04,8,City Hotel,95.66824314,0,1,95.66824314
34090,2016,04,8,City Hotel,137.02363180000003,0,2,274.04726360000006
34091,2016,04,8,City Hotel,101.8740655,0,2,203.748131
34092,2016,04,8,City Hotel,180.1273656,0,2,360.2547312
34093,2016,04,8,City Hotel,63.44691273,0,2,126.89382546
34094,2016,04,8,City Hotel,111.4910338,0,2,222.9820676
34095,2016,04,8,City Hotel,87.38571400000001,0,2,174.77142800000001
34096,2016,04,8,City Hotel,53.07478113,1,2,159.22434339
34097,2016,04,8,City Hotel,53.54954098,0,2,107.09908196
34098,2016,04,8,City Hotel,48.79867548,0,2,97.59735096
34099,2016,04,8,City Hotel,45.87945921,0,2,91.75891842
34100,2016,04,8,City Hotel,90.48654615,0,1,90.48654615
34101,2016,04,8,City Hotel,42.71621867,0,2,85.43243734
34102,2016,04,8,City Hotel,51.21064262,0,2,102.42128524
34103,2016,04,8,City Hotel,48.28302758,0,2,96.56605516
34104,2016,04,8,City Hotel,81.77146412,0,2,163.54292824
34105,2016,04,8,City Hotel,88.52717713,0,2,177.05435426
34106,2016,04,8,City Hotel,87.80497434,0,2,175.60994868
34107,2016,04,8,City Hotel,45.23284647,0,2,90.46569294
34108,2016,04,8,City Hotel,48.61823479,0,2,97.23646958
34109,2016,04,8,City Hotel,47.61795074,0,2,95.23590148
34110,2016,04,8,City Hotel,55.82192814,0,2,111.64385628
34111,2016,04,8,City Hotel,75.0903107,0,2,150.1806214
34112,2016,04,8,Resort Hotel,43.38110864,2,7,390.42997776
34113,2016,04,8,City Hotel,0.594666127,0,2,1.189332254
34114,2016,04,8,City Hotel,100.4611189,2,2,401.8444756
34115,2016,04,8,City Hotel,124.2011384,0,1,124.2011384
34116,2016,04,8,City Hotel,102.3225807,0,1,102.3225807
34117,2016,04,8,City Hotel,102.04598940000001,0,1,102.04598940000001
34118,2016,04,8,City Hotel,109.91453429999999,0,1,109.91453429999999
34119,2016,04,8,City Hotel,93.74686072,0,1,93.74686072
34120,2016,04,8,City Hotel,93.03081821,0,1,93.03081821
34121,2016,04,8,City Hotel,59.13986235,0,1,59.13986235
34122,2016,04,8,City Hotel,99.90334862,0,1,99.90334862
34123,2016,04,8,City Hotel,107.65728090000002,0,1,107.65728090000002
34124,2016,04,8,City Hotel,74.77034401,0,1,74.77034401
34125,2016,04,8,City Hotel,93.27379466,0,1,93.27379466
34126,2016,04,8,City Hotel,98.78011298,0,1,98.78011298
34127,2016,04,8,City Hotel,90.69932626,0,1,90.69932626
34128,2016,04,8,City Hotel,143.9466502,1,2,431.83995059999995
34129,2016,04,8,City Hotel,99.84354878,0,1,99.84354878
34130,2016,04,8,City Hotel,230.01178769999999,2,2,920.0471507999999
34131,2016,04,8,City Hotel,84.51589244,1,2,253.54767732
34132,2016,04,8,City Hotel,71.75823179999999,0,1,71.75823179999999
34133,2016,04,8,City Hotel,122.87262,0,1,122.87262
34134,2016,04,8,City Hotel,134.2958173,1,2,402.88745190000003
34135,2016,04,8,City Hotel,140.709071,1,2,422.127213
34136,2016,04,8,City Hotel,100.76424920000001,1,2,302.29274760000004
34137,2016,04,8,City Hotel,87.92329302,1,2,263.76987906
34138,2016,04,8,City Hotel,115.78467930000001,0,1,115.78467930000001
34139,2016,04,8,City Hotel,103.776209,0,1,103.776209
34140,2016,04,8,Resort Hotel,75.21411683,2,6,601.71293464
34141,2016,04,8,City Hotel,114.2645486,0,1,114.2645486
34144,2016,04,8,City Hotel,98.82700030000001,2,2,395.30800120000004
34145,2016,04,8,Resort Hotel,39.31480148,0,1,39.31480148
34146,2016,04,8,City Hotel,55.97511737,2,3,279.87558685
34147,2016,04,8,Resort Hotel,65.38826565,1,2,196.16479694999998
34148,2016,04,8,Resort Hotel,51.05758106,1,2,153.17274318
34149,2016,04,8,Resort Hotel,71.77865909,1,2,215.33597727
34150,2016,04,8,City Hotel,46.88884125,2,3,234.44420624999998
34152,2016,04,8,Resort Hotel,40.07314742,1,2,120.21944226
34153,2016,04,8,Resort Hotel,52.33716343,1,2,157.01149028999998
34154,2016,04,8,Resort Hotel,41.91280491,0,1,41.91280491
34155,2016,04,8,Resort Hotel,74.25088199999999,0,2,148.50176399999998
34156,2016,04,8,Resort Hotel,47.99470033,0,2,95.98940066
34157,2016,04,8,Resort Hotel,48.76705313,0,1,48.76705313
34158,2016,04,8,Resort Hotel,39.94773795,0,1,39.94773795
34159,2016,04,8,Resort Hotel,47.74515772,0,1,47.74515772
34160,2016,04,8,Resort Hotel,48.07005608,0,1,48.07005608
34161,2016,04,8,Resort Hotel,54.13758946,0,1,54.13758946
34162,2016,04,8,Resort Hotel,48.38437176,0,1,48.38437176
34163,2016,04,8,Resort Hotel,46.78959379,0,1,46.78959379
34164,2016,04,8,Resort Hotel,44.84096723,0,1,44.84096723
34165,2016,04,8,Resort Hotel,70.38914554,0,2,140.77829108
34166,2016,04,8,Resort Hotel,52.61510485,0,2,105.2302097
34167,2016,04,8,Resort Hotel,52.01719972,0,1,52.01719972
34168,2016,04,8,Resort Hotel,42.29409987,0,1,42.29409987
34169,2016,04,8,Resort Hotel,57.80405969,0,1,57.80405969
34170,2016,04,8,Resort Hotel,49.44009426,0,1,49.44009426
34171,2016,04,8,Resort Hotel,53.32973593,0,1,53.32973593
34172,2016,04,8,City Hotel,52.04941225,2,3,260.24706125
34177,2016,04,8,Resort Hotel,71.01121489,2,2,284.04485956
34179,2016,04,8,City Hotel,86.50182795,2,3,432.50913975000003
34181,2016,04,8,City Hotel,75.60722229,2,3,378.03611144999996
34182,2016,04,8,City Hotel,104.21873259999998,2,3,521.0936629999999
34183,2016,04,8,City Hotel,66.29785788,2,3,331.48928939999996
34185,2016,04,8,City Hotel,64.31704296,2,3,321.58521479999996
34188,2016,04,8,City Hotel,77.14324512,2,3,385.71622560000003
34189,2016,04,8,City Hotel,97.43538298,2,2,389.74153192
34194,2016,04,8,City Hotel,77.51329405,2,5,542.59305835
34196,2016,04,8,City Hotel,102.17359520000001,2,3,510.86797600000006
34201,2016,04,8,Resort Hotel,66.06222814,0,1,66.06222814
34202,2016,04,8,City Hotel,79.94321645,2,3,399.71608225
34203,2016,04,8,Resort Hotel,69.33660328,2,2,277.34641312
34204,2016,04,8,Resort Hotel,87.18652537,2,2,348.74610148
34205,2016,04,8,Resort Hotel,52.76658187,2,2,211.06632748
34208,2016,04,9,City Hotel,215.43662039999998,0,1,215.43662039999998
34209,2016,04,9,Resort Hotel,48.40267667,2,6,387.22141336
34211,2016,04,9,City Hotel,126.6410627,0,1,126.6410627
34212,2016,04,9,City Hotel,9.147163909,0,1,9.147163909
34214,2016,04,9,Resort Hotel,13.61648692,2,6,108.93189536
34223,2016,04,9,City Hotel,80.42019484,1,1,160.84038968
34224,2016,04,9,City Hotel,123.5836092,0,1,123.5836092
34225,2016,04,9,City Hotel,129.6112077,0,1,129.6112077
34227,2016,04,9,City Hotel,92.96402744,1,1,185.92805488
34228,2016,04,9,City Hotel,95.36305719,1,1,190.72611438
34229,2016,04,9,City Hotel,91.23692269,1,1,182.47384538
34237,2016,04,9,Resort Hotel,16.60696233,2,5,116.24873631000001
34238,2016,04,9,Resort Hotel,21.7211999,2,5,152.0483993
34239,2016,04,9,City Hotel,100.97762809999999,1,1,201.95525619999998
34240,2016,04,9,City Hotel,37.74821743,1,1,75.49643486
34241,2016,04,9,City Hotel,78.93205274,1,1,157.86410548
34242,2016,04,9,City Hotel,57.30773236,1,1,114.61546472
34244,2016,04,9,City Hotel,99.30997362,1,1,198.61994724
34245,2016,04,9,City Hotel,101.0850748,1,1,202.1701496
34246,2016,04,9,Resort Hotel,-2.108170992,2,6,-16.865367936
34247,2016,04,9,Resort Hotel,25.35276058,2,6,202.82208464
34248,2016,04,9,City Hotel,81.41159753,1,1,162.82319506
34249,2016,04,9,City Hotel,92.97452834,1,1,185.94905668
34250,2016,04,9,Resort Hotel,7.005742885,2,6,56.04594308
34251,2016,04,9,Resort Hotel,6.335070725,2,6,50.6805658
34252,2016,04,9,City Hotel,13.03777862,1,1,26.07555724
34253,2016,04,9,City Hotel,98.20321684,1,1,196.40643368
34255,2016,04,9,Resort Hotel,25.58697842,4,9,332.63071946
34257,2016,04,9,Resort Hotel,52.91881682,4,10,740.86343548
34262,2016,04,9,City Hotel,-0.553117591,0,1,-0.553117591
34266,2016,04,9,City Hotel,101.4319038,2,1,304.2957114
34267,2016,04,9,City Hotel,94.35122096,2,4,566.1073257600001
34268,2016,04,9,City Hotel,115.8009936,2,1,347.4029808
34277,2016,04,9,City Hotel,78.17857811,0,1,78.17857811
34279,2016,04,9,City Hotel,85.87714415,2,1,257.63143245000003
34282,2016,04,9,City Hotel,107.3199725,2,3,536.5998625
34291,2016,04,9,City Hotel,114.991169,2,4,689.947014
34297,2016,04,9,Resort Hotel,29.05241161,4,8,348.62893932
34299,2016,04,9,City Hotel,145.5633132,0,1,145.5633132
34300,2016,04,9,City Hotel,86.03201371,0,1,86.03201371
34303,2016,04,9,City Hotel,80.22770177,2,5,561.59391239
34306,2016,04,9,Resort Hotel,42.64467304,2,5,298.51271128
34307,2016,04,9,Resort Hotel,29.81806579,2,5,208.72646053
34308,2016,04,9,Resort Hotel,36.03150965,2,5,252.22056754999997
34309,2016,04,9,City Hotel,90.72292869,2,1,272.16878607
34310,2016,04,9,City Hotel,84.94231924,2,1,254.82695772
34311,2016,04,9,City Hotel,80.99979301,2,1,242.99937903
34312,2016,04,9,City Hotel,86.43884723,2,1,259.31654169
34313,2016,04,9,City Hotel,110.16642949999999,2,1,330.4992885
34314,2016,04,9,Resort Hotel,24.98312377,2,5,174.88186639
34315,2016,04,9,City Hotel,133.35234509999998,2,1,400.05703529999994
34316,2016,04,9,Resort Hotel,36.33168288,2,5,254.32178016
34317,2016,04,9,City Hotel,127.6215601,2,1,382.8646803
34318,2016,04,9,City Hotel,167.4084116,2,1,502.22523479999995
34319,2016,04,9,City Hotel,95.34153342,2,1,286.02460026
34320,2016,04,9,City Hotel,157.52019099999998,2,1,472.560573
34321,2016,04,9,City Hotel,127.32665420000001,2,1,381.9799626
34322,2016,04,9,City Hotel,121.9287693,2,1,365.7863079
34323,2016,04,9,City Hotel,100.142818,2,1,300.428454
34324,2016,04,9,City Hotel,103.579286,2,1,310.73785799999996
34325,2016,04,9,City Hotel,130.65588459999998,2,1,391.96765379999994
34326,2016,04,9,City Hotel,57.35080418,1,1,114.70160836
34327,2016,04,9,City Hotel,69.532253,1,1,139.064506
34328,2016,04,9,City Hotel,46.56448387,1,1,93.12896774
34329,2016,04,9,Resort Hotel,6.2164524729999995,2,5,43.515167311
34330,2016,04,9,City Hotel,69.98316141,1,1,139.96632282
34332,2016,04,9,City Hotel,45.89618313,1,1,91.79236626
34333,2016,04,9,City Hotel,69.67895742,1,1,139.35791484
34334,2016,04,9,City Hotel,69.39099193,1,1,138.78198386
34335,2016,04,9,City Hotel,88.8042691,1,1,177.6085382
34336,2016,04,9,City Hotel,58.03283743,1,1,116.06567486
34337,2016,04,9,City Hotel,74.87364943,1,1,149.74729886
34338,2016,04,9,City Hotel,81.57461121,1,1,163.14922242
34339,2016,04,9,Resort Hotel,71.55888504,2,5,500.91219528000005
34340,2016,04,9,City Hotel,68.53476814,1,1,137.06953628
34341,2016,04,9,City Hotel,63.94757835,1,1,127.8951567
34342,2016,04,9,Resort Hotel,42.36940533,2,4,254.21643197999998
34343,2016,04,9,Resort Hotel,28.62202944,2,5,200.35420607999998
34344,2016,04,9,City Hotel,153.6243334,2,1,460.87300020000004
34345,2016,04,9,Resort Hotel,40.4921286,0,1,40.4921286
34346,2016,04,9,Resort Hotel,42.42610244,0,1,42.42610244
34347,2016,04,9,Resort Hotel,58.2468415,0,1,58.2468415
34348,2016,04,9,Resort Hotel,42.923556899999994,0,1,42.923556899999994
34349,2016,04,9,Resort Hotel,68.9161397,0,1,68.9161397
34350,2016,04,9,City Hotel,90.69637947,1,1,181.39275894
34351,2016,04,9,Resort Hotel,41.24468076,0,1,41.24468076
34353,2016,04,9,City Hotel,63.73527823,2,5,446.14694761
34354,2016,04,9,City Hotel,28.50039641,2,5,199.50277487
34355,2016,04,9,City Hotel,47.64037885,2,5,333.48265195
34356,2016,04,9,Resort Hotel,61.22950809,2,5,428.60655663
34357,2016,04,9,City Hotel,137.4314009,4,7,1511.7454099
34358,2016,04,9,City Hotel,51.33710186,2,5,359.35971301999996
34359,2016,04,9,City Hotel,71.09872602,2,3,355.4936301
34360,2016,04,9,Resort Hotel,39.23544699,0,1,39.23544699
34361,2016,04,9,Resort Hotel,-4.247106608999999,0,1,-4.247106608999999
34362,2016,04,9,Resort Hotel,71.71292592,0,1,71.71292592
34363,2016,04,9,City Hotel,108.01631680000001,2,2,432.06526720000005
34364,2016,04,9,Resort Hotel,58.11654726,2,3,290.58273629999997
34365,2016,04,9,Resort Hotel,68.76955475,2,3,343.84777375
34366,2016,04,9,City Hotel,159.97799540000003,2,2,639.9119816000001
34367,2016,04,9,Resort Hotel,35.27651518,2,3,176.38257589999998
34368,2016,04,9,Resort Hotel,155.4046621,2,2,621.6186484
34369,2016,04,9,Resort Hotel,62.55516605,2,2,250.2206642
34370,2016,04,9,Resort Hotel,46.35209516,2,2,185.40838064
34371,2016,04,9,City Hotel,87.93661654,2,2,351.74646616
34372,2016,04,9,City Hotel,94.29073114,2,2,377.16292456
34373,2016,04,9,City Hotel,90.31811435,2,2,361.2724574
34374,2016,04,9,City Hotel,91.45819732,2,2,365.83278928
34375,2016,04,9,Resort Hotel,111.83477659999998,2,1,335.50432979999994
34376,2016,04,9,City Hotel,142.8678747,2,2,571.4714988
34377,2016,04,9,Resort Hotel,138.39911750000002,1,1,276.79823500000003
34378,2016,04,9,Resort Hotel,57.60701145,2,5,403.24908015
34379,2016,04,9,Resort Hotel,20.44073291,2,5,143.08513037
34380,2016,04,9,Resort Hotel,37.13761713,2,4,222.82570278000003
34381,2016,04,9,Resort Hotel,16.04550542,2,5,112.31853794000001
34382,2016,04,9,Resort Hotel,44.49551065,2,5,311.46857454999997
34383,2016,04,9,Resort Hotel,28.25769057,2,5,197.80383399000002
34385,2016,04,9,City Hotel,105.00824170000001,1,1,210.01648340000003
34389,2016,04,9,City Hotel,54.42988537,1,1,108.85977074
34390,2016,04,9,City Hotel,80.57589173,1,1,161.15178346
34391,2016,04,9,City Hotel,65.42682158,1,1,130.85364316
34394,2016,04,9,City Hotel,53.77443327,1,1,107.54886654
34395,2016,04,9,City Hotel,63.15819218,1,1,126.31638436
34396,2016,04,9,City Hotel,69.20650398,1,1,138.41300796
34397,2016,04,9,City Hotel,55.40085534,1,1,110.80171068
34400,2016,04,9,City Hotel,96.55965301,1,1,193.11930602
34401,2016,04,9,City Hotel,94.72265454,1,1,189.44530908
34403,2016,04,9,City Hotel,54.450774100000004,1,1,108.90154820000001
34405,2016,04,9,City Hotel,59.31804801,1,1,118.63609602
34408,2016,04,9,City Hotel,66.28103152,1,1,132.56206304
34409,2016,04,9,City Hotel,53.387010399999994,1,1,106.77402079999999
34410,2016,04,9,City Hotel,56.43914089,1,1,112.87828178
34411,2016,04,9,Resort Hotel,50.71353295,2,5,354.99473065
34414,2016,04,9,Resort Hotel,3.384041641,2,5,23.688291487
34415,2016,04,9,Resort Hotel,31.64683942,2,5,221.52787594
34416,2016,04,9,City Hotel,4.633630261,1,1,9.267260522
34419,2016,04,9,City Hotel,56.83379596,1,1,113.66759192
34420,2016,04,9,Resort Hotel,28.20552214,2,5,197.43865498
34421,2016,04,9,Resort Hotel,30.5078853,2,5,213.55519710000002
34422,2016,04,9,City Hotel,64.77942816,1,1,129.55885632
34423,2016,04,9,Resort Hotel,31.65567056,2,5,221.58969392
34424,2016,04,9,City Hotel,69.69247148,1,1,139.38494296
34425,2016,04,9,Resort Hotel,18.17939947,2,5,127.25579629
34426,2016,04,9,Resort Hotel,43.32848168,2,5,303.29937176000004
34427,2016,04,9,Resort Hotel,18.37769823,2,5,128.64388761
34428,2016,04,9,City Hotel,75.22802363,1,1,150.45604726
34429,2016,04,9,Resort Hotel,16.35797591,2,5,114.50583137000001
34431,2016,04,9,City Hotel,66.08526454,1,1,132.17052908
34432,2016,04,9,Resort Hotel,21.55451173,2,5,150.88158211
34434,2016,04,9,City Hotel,58.59352020000001,1,1,117.18704040000001
34435,2016,04,10,Resort Hotel,62.92763091,2,5,440.49341637
34436,2016,04,10,Resort Hotel,35.41023506,2,5,247.87164542
34439,2016,04,10,Resort Hotel,59.631551699999996,2,2,238.52620679999998
34441,2016,04,10,City Hotel,137.8384126,2,2,551.3536504
34446,2016,04,10,Resort Hotel,59.05766356,2,5,413.40364492000003
34448,2016,04,10,City Hotel,134.67671919999998,2,1,404.03015759999994
34449,2016,04,10,Resort Hotel,33.91486852,2,5,237.40407964
34456,2016,04,10,Resort Hotel,17.39749745,2,5,121.78248214999999
34458,2016,04,10,Resort Hotel,55.71313159,2,5,389.99192113000004
34460,2016,04,10,City Hotel,71.31118106,2,2,285.24472424
34463,2016,04,10,City Hotel,86.12635939,2,3,430.63179695
34464,2016,04,10,City Hotel,116.8123923,2,2,467.2495692
34466,2016,04,10,Resort Hotel,9.849303553,1,0,9.849303553
34471,2016,04,10,Resort Hotel,16.53078535,2,5,115.71549744999999
34472,2016,04,10,Resort Hotel,15.57521713,2,5,109.02651991
34473,2016,04,10,Resort Hotel,32.48940982,2,5,227.42586874
34475,2016,04,10,Resort Hotel,3.488616791,2,5,24.420317537000003
34476,2016,04,10,Resort Hotel,7.09932247,2,5,49.69525729
34477,2016,04,10,Resort Hotel,57.14087751,2,5,399.98614257
34478,2016,04,10,Resort Hotel,29.037573699999996,2,5,203.26301589999997
34479,2016,04,10,Resort Hotel,33.53637384,2,5,234.75461688000001
34480,2016,04,10,City Hotel,124.2320493,2,2,496.9281972
34481,2016,04,10,City Hotel,132.1592255,2,3,660.7961275
34482,2016,04,10,Resort Hotel,22.83169945,2,5,159.82189615
34485,2016,04,10,City Hotel,118.98876070000001,2,2,475.95504280000006
34487,2016,04,10,City Hotel,64.87902908,2,3,324.3951454
34493,2016,04,10,City Hotel,95.68645018,2,3,478.4322509
34494,2016,04,10,Resort Hotel,0.0,0,0,0.0
34501,2016,04,10,City Hotel,99.56531262,2,2,398.26125048
34503,2016,04,10,City Hotel,100.17722590000001,2,2,400.70890360000004
34504,2016,04,10,Resort Hotel,46.87459734,2,5,328.12218138000003
34505,2016,04,10,Resort Hotel,48.01051396,1,0,48.01051396
34506,2016,04,10,Resort Hotel,76.41552687,2,5,534.9086880899999
34507,2016,04,10,Resort Hotel,29.7481469,2,5,208.2370283
34508,2016,04,10,City Hotel,151.22288840000002,2,0,302.44577680000003
34509,2016,04,10,City Hotel,109.9413722,2,1,329.8241166
34510,2016,04,10,City Hotel,138.2333736,2,3,691.166868
34511,2016,04,10,City Hotel,95.30459421,2,1,285.91378263
34512,2016,04,10,Resort Hotel,136.4501949,2,2,545.8007796
34513,2016,04,10,City Hotel,101.5928146,2,3,507.964073
34514,2016,04,10,City Hotel,124.5797053,2,0,249.1594106
34515,2016,04,10,City Hotel,119.73923970000001,2,0,239.47847940000003
34516,2016,04,10,City Hotel,107.7882337,2,0,215.5764674
34517,2016,04,10,City Hotel,112.35804250000001,1,0,112.35804250000001
34518,2016,04,10,City Hotel,125.35778909999998,2,1,376.0733672999999
34519,2016,04,10,Resort Hotel,54.857257499999996,2,3,274.28628749999996
34520,2016,04,10,Resort Hotel,48.51608961,1,0,48.51608961
34521,2016,04,10,Resort Hotel,-51.04034348,6,11,-867.68583916
34522,2016,04,10,City Hotel,85.96930537,2,1,257.90791611
34523,2016,04,10,City Hotel,130.2184934,2,0,260.4369868
34524,2016,04,10,City Hotel,142.1511494,2,0,284.3022988
34525,2016,04,10,City Hotel,166.97426430000002,1,0,166.97426430000002
34526,2016,04,10,City Hotel,107.88734679999999,2,3,539.4367339999999
34527,2016,04,10,City Hotel,91.64698715,2,1,274.94096145000003
34530,2016,04,10,Resort Hotel,74.6869158,2,5,522.8084106
34531,2016,04,10,City Hotel,93.25673956,2,3,466.2836978
34532,2016,04,10,City Hotel,154.3106291,2,0,308.6212582
34533,2016,04,10,City Hotel,108.28007749999999,2,1,324.84023249999996
34534,2016,04,10,City Hotel,80.81715515,2,1,242.45146545
34535,2016,04,10,Resort Hotel,25.35239099,2,5,177.46673693
34536,2016,04,10,Resort Hotel,108.3686433,1,0,108.3686433
34537,2016,04,10,City Hotel,64.43725956,2,2,257.74903824
34538,2016,04,10,City Hotel,96.50457233,2,2,386.01828932
34539,2016,04,10,Resort Hotel,78.04099701,1,0,78.04099701
34540,2016,04,10,Resort Hotel,114.4401767,1,0,114.4401767
34541,2016,04,10,City Hotel,143.14384950000002,2,2,572.5753980000001
34542,2016,04,10,City Hotel,136.8636635,2,3,684.3183175
34543,2016,04,10,City Hotel,155.5414355,2,3,777.7071775000001
34544,2016,04,10,Resort Hotel,50.84309111,2,5,355.90163777000004
34545,2016,04,10,City Hotel,112.23530579999999,2,3,561.176529
34546,2016,04,10,Resort Hotel,94.67332028,2,4,568.03992168
34547,2016,04,10,Resort Hotel,50.9814277,2,5,356.8699939
34548,2016,04,10,Resort Hotel,48.83517056,2,5,341.84619392
34550,2016,04,10,Resort Hotel,119.3196356,2,4,715.9178136
34551,2016,04,10,City Hotel,79.13216849,1,0,79.13216849
34552,2016,04,10,Resort Hotel,-12.47583422,2,5,-87.33083954
34553,2016,04,10,City Hotel,112.16829129999999,2,1,336.5048739
34554,2016,04,10,Resort Hotel,96.38376531,2,0,192.76753062
34555,2016,04,10,Resort Hotel,24.4295099,4,8,293.1541188
34556,2016,04,10,Resort Hotel,28.8065969,2,5,201.6461783
34557,2016,04,10,City Hotel,78.67982707,2,1,236.03948121000002
34559,2016,04,10,City Hotel,127.2788374,1,0,127.2788374
34560,2016,04,10,City Hotel,124.57441000000001,1,0,124.57441000000001
34561,2016,04,11,City Hotel,162.06860840000002,1,4,810.3430420000001
34563,2016,04,11,City Hotel,113.38980520000001,3,8,1247.2878572000002
34567,2016,04,11,Resort Hotel,45.2122873,1,2,135.63686189999999
34568,2016,04,11,City Hotel,113.74184939999999,1,3,454.96739759999997
34578,2016,04,11,Resort Hotel,-1.068794216,2,5,-7.481559512
34593,2016,04,11,Resort Hotel,35.41116908,2,5,247.87818356
34598,2016,04,11,Resort Hotel,112.7363145,3,7,1127.363145
34601,2016,04,11,Resort Hotel,30.86372523,1,3,123.45490092
34602,2016,04,11,City Hotel,83.13260669,1,3,332.53042676
34603,2016,04,11,City Hotel,99.29204833,1,1,198.58409666
34604,2016,04,11,City Hotel,75.90982583,1,2,227.72947749000002
34605,2016,04,11,City Hotel,91.3940754,1,2,274.1822262
34606,2016,04,11,City Hotel,146.10456059999999,1,2,438.3136817999999
34607,2016,04,11,City Hotel,123.8568186,1,2,371.5704558
34608,2016,04,11,City Hotel,136.3261292,1,2,408.9783876
34609,2016,04,11,City Hotel,120.6266705,1,2,361.8800115
34610,2016,04,11,City Hotel,85.33148196,1,3,341.32592784
34611,2016,04,11,City Hotel,83.00274688,1,2,249.00824064
34612,2016,04,11,City Hotel,83.88011892,1,2,251.64035676
34613,2016,04,11,City Hotel,76.46786901,1,2,229.40360703
34614,2016,04,11,City Hotel,86.07039632,1,2,258.21118896
34615,2016,04,11,City Hotel,175.49371100000002,1,1,350.98742200000004
34616,2016,04,11,City Hotel,142.9849484,1,2,428.9548452
34617,2016,04,11,City Hotel,138.19293280000002,1,2,414.5787984000001
34618,2016,04,11,City Hotel,184.852068,1,2,554.556204
34619,2016,04,11,City Hotel,106.074745,1,2,318.22423499999996
34620,2016,04,11,City Hotel,198.65128,1,2,595.95384
34621,2016,04,11,City Hotel,111.08840009999999,1,2,333.26520029999995
